ProjectID,ProjectName,DepartmentID,DepartmentName,SalarySessionID,SessionName,EmployeeID,EmployeeCode,EmployeeFullName,NetPayable,TotalDaysInSession,OnJob,Holiday,TotalLeaveDays,LWP,PayableDays
30172,Reveira,3,Admin,50201,May 2025,152900,EMP1112,Tamim Chowdhury,16600,28,24,4,0,0,28
30172,Reveira,3,Admin,50201,May 2025,162956,EMP1032,Abir Miah,33511,28,24,4,0,0,28
30172,Reveira,3,Admin,50201,May 2025,162931,EMP1015,Tamim Miah,51783,28,24,4,0,0,28
30172,Reveira,5,Finance,50201,May 2025,122469,EMP1148,Sadia Miah,24391,28,24,4,0,0,28
30172,Reveira,3,Admin,50201,May 2025,122768,EMP1235,Tariq Chowdhury,18202,28,24,4,0,0,28
30172,Reveira,3,Admin,50201,May 2025,132833,EMP1172,Sadia Jahan,17967,28,24,4,0,0,28
30172,Reveira,3,Admin,50201,May 2025,162944,EMP1022,Shanta Rahman,16800,28,24,4,0,0,28
50192,Westlake,3,Admin,50201,May 2025,122735,EMP1221,Tariq Rahman,64470,28,24,4,0,0,28
50192,Westlake,3,Admin,50201,May 2025,122710,EMP1209,Lubna Sarker,51230,28,24,4,3,0,28
50192,Westlake,3,Admin,50201,May 2025,122262,EMP1120,Tariq Miah,38433,28,24,4,0,0,28
50192,Westlake,4,Site Ops,50201,May 2025,163002,EMP1059,Abir Miah,19200,28,24,4,0,0,28
50192,Westlake,5,Finance,50201,May 2025,122341,EMP1125,Shanta Rahman,20506,28,24,4,0,0,28
50192,Westlake,3,Admin,50201,May 2025,162935,EMP1018,Maliha Hossain,19700,28,24,4,0,0,28
50192,Westlake,5,Finance,50201,May 2025,122770,EMP1236,Tariq Ahmed,22986,28,24,4,0,0,28
50192,Westlake,3,Admin,50201,May 2025,162927,EMP1012,Nadia Rahman,17700,28,24,4,0,0,28
50192,Westlake,3,Admin,50201,May 2025,162940,EMP1021,Sadia Jahan,16800,28,24,4,0,0,28
50192,Westlake,3,Admin,50201,May 2025,162978,EMP1043,Tamim Khan,16700,28,24,4,0,0,28
50192,Westlake,3,Admin,50201,May 2025,163007,EMP1062,Abir Sarker,16200,28,24,4,0,0,28
30172,Reveira,3,Admin,50201,May 2025,122518,EMP1151,Rafi Jahan,44569,28,24,4,0,0,28
30172,Reveira,77,Engineering,50201,May 2025,122737,EMP1222,Lubna Khan,27970,28,24,4,0,0,28
30172,Reveira,3,Admin,50201,May 2025,162972,EMP1040,Rafi Miah,17200,28,24,4,0,0,28
30133,Surjomukhi,3,Admin,50201,May 2025,162923,EMP1009,Rafi Hossain,79483,28,24,4,0,0,28
30133,Surjomukhi,3,Admin,50201,May 2025,132839,EMP1176,Sadia Ahmed,37920,28,24,4,1,0,28
30133,Surjomukhi,4,Site Ops,50201,May 2025,122445,EMP1144,Tamim Khan,40040,28,24,4,0,0,28
30133,Surjomukhi,5,Finance,50201,May 2025,122434,EMP1141,Rafi Khan,26719,28,24,4,0,0,28
30133,Surjomukhi,5,Finance,50201,May 2025,111520,EMP1244,Nadia Khan,18398,28,24,4,0,0,28
30133,Surjomukhi,3,Admin,50201,May 2025,122678,EMP1204,Lubna Khan,18855,28,24,4,0,0,28
30133,Surjomukhi,3,Admin,50201,May 2025,132831,EMP1171,Maliha Jahan,18140,28,24,4,0,0,28
30133,Surjomukhi,3,Admin,50201,May 2025,152867,EMP1103,Lubna Khan,18745,28,24,4,0,0,28
50200,Lakeview,3,Admin,50201,May 2025,162955,EMP1031,Shanta Miah,45400,28,24,4,0,0,28
50200,Lakeview,3,Admin,50201,May 2025,152868,EMP1104,Rafi Chowdhury,42261,28,24,4,1,0,28
50200,Lakeview,72,Finance,50201,May 2025,111491,EMP1229,Abir Rahman,25894,28,24,4,2,0,28
50200,Lakeview,3,Admin,50201,May 2025,162949,EMP1026,Sohan Ahmed,18280,28,24,4,0,0,28
50200,Lakeview,3,Admin,50201,May 2025,162945,EMP1023,Nadia Sarker,16200,28,24,4,0,0,28
50200,Lakeview,3,Admin,50201,May 2025,122642,EMP1194,Lubna Hossain,19738,28,24,4,0,0,28
50200,Lakeview,3,Admin,50201,May 2025,162911,EMP1001,Nadia Rahman,17400,28,24,4,0,0,28
50200,Lakeview,3,Admin,50201,May 2025,163014,EMP1069,Abir Ahmed,15300,28,24,4,0,0,28
30172,Reveira,3,Admin,50201,May 2025,122640,EMP1193,Nadia Ahmed,19444,28,24,4,0,0,28
30172,Reveira,3,Admin,50201,May 2025,132848,EMP1181,Shanta Khan,17840,28,24,4,0,0,28
30172,Reveira,3,Admin,50201,May 2025,163020,EMP1075,Tamim Hossain,15182,28,23,4,0,0,27
30172,Reveira,3,Admin,50201,May 2025,163021,EMP1076,Abir Jahan,15700,28,24,4,0,0,28
30185,Attalika,3,Admin,50201,May 2025,122261,EMP1119,Tamim Khan,64954,28,24,4,0,0,28
30185,Attalika,3,Admin,50201,May 2025,132846,EMP1179,Shanta Chowdhury,52719,28,24,4,1,0,28
30185,Attalika,3,Admin,50201,May 2025,162969,EMP1038,Shanta Ahmed,20000,28,24,4,3,0,28
30185,Attalika,55,Logistics,50201,May 2025,142865,EMP1135,Rafi Ahmed,23350,28,24,4,1,0,28
30185,Attalika,3,Admin,50201,May 2025,122521,EMP1152,Nadia Hossain,20995,28,24,4,1,0,28
30172,Reveira,72,Finance,50201,May 2025,111464,EMP1216,Sadia Sarker,39750,28,24,4,0,0,28
30172,Reveira,4,Site Ops,50201,May 2025,111466,EMP1218,Rafi Hossain,35982,28,24,4,2,0,28
30172,Reveira,6,Admin,50201,May 2025,122452,EMP1145,Shanta Khan,27225,28,24,4,0,0,28
30172,Reveira,5,Finance,50201,May 2025,122786,EMP1245,Rafi Jahan,20269,28,24,4,0,0,28
30172,Reveira,3,Admin,50201,May 2025,122647,EMP1197,Tariq Chowdhury,17250,28,24,4,0,0,28
30172,Reveira,4,Site Ops,50201,May 2025,162920,EMP1007,Tamim Hossain,16180,28,24,4,0,0,28
30172,Reveira,4,Site Ops,50201,May 2025,162983,EMP1045,Sohan Khan,16200,28,24,4,0,0,28
30172,Reveira,3,Admin,50201,May 2025,112196,EMP1142,Sadia Miah,35095,28,24,4,0,0,28
30172,Reveira,79,Procurement,50201,May 2025,163012,EMP1067,Maliha Jahan,25000,28,24,4,0,0,28
30172,Reveira,77,Engineering,50201,May 2025,122685,EMP1205,Nadia Ahmed,21833,28,24,4,0,0,28
30172,Reveira,4,Site Ops,50201,May 2025,111516,EMP1240,Lubna Rahman,37992,28,24,4,0,0,28
30172,Reveira,5,Finance,50201,May 2025,111530,EMP1248,Rafi Miah,29698,28,24,4,0,0,28
30172,Reveira,55,Logistics,50201,May 2025,132810,EMP1162,Sadia Jahan,20287,28,24,4,0,0,28
30172,Reveira,5,Finance,50201,May 2025,122386,EMP1136,Lubna Hossain,23583,28,24,4,0,0,28
40188,Lighthouse,3,Admin,50201,May 2025,111509,EMP1237,Nadia Hossain,46444,28,24,4,0,0,28
40188,Lighthouse,3,Admin,50201,May 2025,132842,EMP1177,Nadia Miah,24410,28,24,4,0,0,28
40188,Lighthouse,4,Site Ops,50201,May 2025,152873,EMP1106,Maliha Hossain,15339,28,24,4,0,0,28
40188,Lighthouse,3,Admin,50201,May 2025,122665,EMP1201,Maliha Rahman,19350,28,24,4,0,0,28
40188,Lighthouse,3,Admin,50201,May 2025,163005,EMP1060,Rafi Chowdhury,15900,28,24,4,0,0,28
30172,Reveira,3,Admin,50201,May 2025,132843,EMP1178,Maliha Miah,36600,28,24,4,1,0,28
30186,Gemini,3,Admin,50201,May 2025,162936,EMP1019,Rafi Khan,16800,28,24,4,0,0,28
30186,Gemini,3,Admin,50201,May 2025,162938,EMP1020,Maliha Jahan,15760,28,24,4,0,0,28
30186,Gemini,3,Admin,50201,May 2025,162984,EMP1046,Shanta Miah,15200,28,24,4,0,0,28
30186,Gemini,3,Admin,50201,May 2025,163018,EMP1073,Tamim Chowdhury,15200,28,24,4,0,0,28
30186,Gemini,3,Admin,50201,May 2025,163019,EMP1074,Sadia Sarker,15200,28,24,4,0,0,28
30186,Gemini,3,Admin,50201,May 2025,122634,EMP1191,Tamim Rahman,62230,28,24,4,4,0,28
30186,Gemini,3,Admin,50201,May 2025,122749,EMP1226,Tariq Jahan,26685,28,24,4,0,0,28
30186,Gemini,3,Admin,50201,May 2025,122384,EMP1134,Tariq Sarker,32547,28,24,4,0,0,28
30186,Gemini,4,Site Ops,50201,May 2025,112133,EMP1131,Lubna Miah,39762,28,24,4,0,0,28
30186,Gemini,55,Logistics,50201,May 2025,122486,EMP1149,Tamim Sarker,18400,28,24,4,0,0,28
30186,Gemini,55,Logistics,50201,May 2025,132812,EMP1163,Maliha Jahan,21607,28,24,4,0,0,28
30186,Gemini,72,Finance,50201,May 2025,163001,EMP1058,Maliha Rahman,19200,28,24,4,0,0,28
30134,GSR,3,Admin,50201,May 2025,132786,EMP1153,Lubna Hossain,54303,28,24,4,0,0,28
30172,Reveira,3,Admin,50201,May 2025,122343,EMP1126,Tariq Rahman,26158,28,24,4,1,0,28
30134,GSR,4,Site Ops,50201,May 2025,122347,EMP1127,Sohan Rahman,38619,28,24,4,0,0,28
30134,GSR,3,Admin,50201,May 2025,162930,EMP1014,Sadia Miah,19325,28,24,4,0,0,28
30162,Megh Mallar,5,Finance,50201,May 2025,111528,EMP1247,Sohan Sarker,40048,28,24,4,4,0,28
30134,GSR,3,Admin,50201,May 2025,122643,EMP1195,Lubna Hossain,23200,28,24,4,0,0,28
30134,GSR,3,Admin,50201,May 2025,162960,EMP1034,Tamim Miah,25600,28,24,4,0,0,28
30134,GSR,3,Admin,50201,May 2025,122650,EMP1198,Tamim Jahan,19350,28,24,4,0,0,28
30172,Reveira,3,Admin,50201,May 2025,122721,EMP1215,Tamim Miah,19955,28,24,4,0,0,28
30134,GSR,3,Admin,50201,May 2025,163000,EMP1057,Tamim Rahman,16400,28,24,4,0,0,28
30134,GSR,3,Admin,50201,May 2025,162999,EMP1056,Abir Sarker,16200,28,24,4,0,0,28
30134,GSR,3,Admin,50201,May 2025,122662,EMP1200,Abir Jahan,20032,28,24,4,0,0,28
30162,Megh Mallar,3,Admin,50201,May 2025,111465,EMP1217,Maliha Ahmed,29220,28,24,4,0,0,28
30162,Megh Mallar,3,Admin,50201,May 2025,122646,EMP1196,Abir Khan,19955,28,24,4,0,0,28
30162,Megh Mallar,3,Admin,50201,May 2025,122621,EMP1187,Tamim Ahmed,39816,28,24,4,0,0,28
30162,Megh Mallar,3,Admin,50201,May 2025,132836,EMP1173,Nadia Chowdhury,20428,28,24,4,0,0,28
30162,Megh Mallar,78,Finance,50201,May 2025,162951,EMP1028,Rafi Chowdhury,19344,28,24,4,0,0,28
30162,Megh Mallar,72,Finance,50201,May 2025,111522,EMP1246,Sohan Jahan,37810,28,24,4,0,0,28
30172,Reveira,3,Admin,50201,May 2025,111519,EMP1242,Lubna Jahan,34028,28,24,4,3,0,28
30162,Megh Mallar,55,Logistics,50201,May 2025,132809,EMP1161,Tariq Miah,19987,28,24,4,0,0,28
30162,Megh Mallar,5,Finance,50201,May 2025,132803,EMP1159,Shanta Khan,23923,28,24,4,0,0,28
30162,Megh Mallar,3,Admin,50201,May 2025,122639,EMP1192,Nadia Ahmed,20374,28,24,4,0,0,28
30162,Megh Mallar,3,Admin,50201,May 2025,122673,EMP1203,Rafi Rahman,18320,28,24,4,0,0,28
30162,Megh Mallar,3,Admin,50201,May 2025,132827,EMP1170,Abir Chowdhury,18855,28,24,4,0,0,28
30162,Megh Mallar,3,Admin,50201,May 2025,162957,EMP1033,Lubna Khan,16500,28,24,4,0,0,28
30162,Megh Mallar,3,Admin,50201,May 2025,122668,EMP1202,Sadia Rahman,18855,28,24,4,0,0,28
30162,Megh Mallar,3,Admin,50201,May 2025,163032,EMP1087,Tariq Miah,16200,28,24,4,0,0,28
30172,Reveira,3,Admin,50201,May 2025,132847,EMP1180,Nadia Hossain,52225,28,24,4,0,0,28
30172,Reveira,3,Admin,50201,May 2025,163030,EMP1085,Abir Ahmed,30600,28,24,4,3,0,28
30172,Reveira,4,Site Ops,50201,May 2025,132859,EMP1184,Nadia Chowdhury,31870,28,24,4,0,0,28
30172,Reveira,5,Finance,50201,May 2025,142862,EMP1132,Maliha Ahmed,17185,28,24,4,0,0,28
30172,Reveira,3,Admin,50201,May 2025,162989,EMP1051,Maliha Rahman,18200,28,24,4,0,0,28
30172,Reveira,3,Admin,50201,May 2025,163008,EMP1063,Tamim Rahman,16200,28,24,4,0,0,28
30172,Reveira,3,Admin,50201,May 2025,163009,EMP1064,Rafi Ahmed,16200,28,24,4,0,0,28
30172,Reveira,3,Admin,50201,May 2025,163013,EMP1068,Shanta Rahman,15700,28,24,4,0,0,28
30172,Reveira,3,Admin,50201,May 2025,122319,EMP1123,Nadia Sarker,75571,28,24,4,0,0,28
30172,Reveira,3,Admin,50201,May 2025,122750,EMP1227,Lubna Hossain,39835,28,24,4,0,0,28
30172,Reveira,3,Admin,50201,May 2025,122744,EMP1225,Shanta Ahmed,33480,28,24,4,1,0,28
30172,Reveira,77,Engineering,50201,May 2025,122741,EMP1224,Sohan Ahmed,30860,28,24,4,2,0,28
30172,Reveira,3,Admin,50201,May 2025,162954,EMP1030,Lubna Sarker,34000,28,24,4,0,0,28
30172,Reveira,3,Admin,50201,May 2025,152907,EMP1117,Maliha Rahman,28700,28,24,4,1,0,28
30172,Reveira,5,Finance,50201,May 2025,122756,EMP1230,Rafi Khan,26139,28,24,4,0,0,28
30172,Reveira,5,Finance,50201,May 2025,122757,EMP1231,Abir Sarker,20609,28,24,4,0,0,28
30172,Reveira,55,Logistics,50201,May 2025,132823,EMP1168,Rafi Khan,21951,28,24,4,0,0,28
30172,Reveira,3,Admin,50201,May 2025,163023,EMP1078,Tariq Khan,16147,28,23,4,0,0,27
30172,Reveira,3,Admin,50201,May 2025,132801,EMP1158,Tariq Miah,17488,28,22,4,0,0,26
30172,Reveira,3,Admin,50201,May 2025,162913,EMP1003,Tamim Ahmed,16600,28,24,4,0,0,28
30133,Surjomukhi,3,Admin,50201,May 2025,122438,EMP1143,Maliha Miah,62300,28,24,4,0,0,28
30133,Surjomukhi,4,Site Ops,50201,May 2025,111512,EMP1239,Shanta Jahan,37901,28,24,4,2,0,28
30133,Surjomukhi,3,Admin,50201,May 2025,162948,EMP1025,Lubna Chowdhury,24425,28,24,4,2,0,28
30133,Surjomukhi,5,Finance,50201,May 2025,111510,EMP1238,Lubna Chowdhury,28548,28,24,4,0,0,28
30133,Surjomukhi,3,Admin,50201,May 2025,122652,EMP1199,Rafi Rahman,19958,28,24,4,0,0,28
30133,Surjomukhi,3,Admin,50201,May 2025,122732,EMP1219,Maliha Jahan,20560,28,24,4,0,0,28
30133,Surjomukhi,3,Admin,50201,May 2025,162997,EMP1055,Sohan Miah,16200,28,24,4,0,0,28
30133,Surjomukhi,3,Admin,50201,May 2025,163010,EMP1065,Maliha Jahan,16200,28,24,4,0,0,28
30133,Surjomukhi,3,Admin,50201,May 2025,162962,EMP1035,Shanta Miah,54500,28,24,4,0,0,28
30133,Surjomukhi,3,Admin,50201,May 2025,162947,EMP1024,Sadia Sarker,27215,28,24,4,0,0,28
30133,Surjomukhi,4,Site Ops,50201,May 2025,122627,EMP1189,Sohan Rahman,26275,28,24,4,0,0,28
30133,Surjomukhi,55,Logistics,50201,May 2025,122720,EMP1214,Rafi Sarker,23376,28,24,4,0,0,28
30133,Surjomukhi,3,Admin,50201,May 2025,162971,EMP1039,Shanta Ahmed,18700,28,24,4,0,0,28
30133,Surjomukhi,3,Admin,50201,May 2025,162975,EMP1042,Lubna Khan,14185,28,20,4,0,0,24
30133,Surjomukhi,3,Admin,50201,May 2025,162990,EMP1052,Lubna Chowdhury,16700,28,24,4,0,0,28
30133,Surjomukhi,3,Admin,50201,May 2025,162995,EMP1054,Rafi Jahan,16700,28,24,4,0,0,28
49,Execura,76,,50202,Jan 2025,122580,EMP1166,Nadia Rahman,98570,31,19,12,0,0,31
49,Execura,72,Finance,50202,Jan 2025,132861,EMP1186,Tariq Chowdhury,50583,31,19,12,0,0,31
49,Execura,58,Finance,50202,Jan 2025,132851,EMP1182,Maliha Miah,32613,31,19,12,0,0,31
49,Execura,58,Finance,50202,Jan 2025,152903,EMP1114,Shanta Rahman,35000,31,19,12,1,0,31
49,Execura,58,Finance,50202,Jan 2025,152906,EMP1116,Sohan Miah,42500,31,19,12,1,0,31
49,Execura,72,Finance,50202,Jan 2025,152902,EMP1113,Tariq Chowdhury,45500,31,19,12,0,0,31
49,Execura,79,Procurement,50202,Jan 2025,122613,EMP1183,Sohan Khan,28860,31,19,12,0,0,31
49,Execura,79,Procurement,50202,Jan 2025,162924,EMP1010,Shanta Chowdhury,83970,31,19,12,0,0,31
49,Execura,78,Finance,50202,Jan 2025,132788,EMP1154,Nadia Jahan,49745,31,19,12,0,0,31
49,Execura,53,Site Ops,50202,Jan 2025,112227,EMP1147,Abir Sarker,83970,31,19,12,0,0,31
49,Execura,71,,50202,Jan 2025,111448,EMP1212,Nadia Khan,50292,31,19,12,0,0,31
49,Execura,54,Engineering,50202,Jan 2025,163031,EMP1086,Maliha Chowdhury,25000,31,19,12,0,0,31
49,Execura,54,Engineering,50202,Jan 2025,152888,EMP1110,Sadia Chowdhury,37000,31,19,12,0,0,31
49,Execura,54,Engineering,50202,Jan 2025,162987,EMP1049,Maliha Ahmed,24410,31,19,12,0,0,31
49,Execura,54,Engineering,50202,Jan 2025,162909,EMP1000,Rafi Jahan,33910,31,19,12,0,0,31
49,Execura,54,Engineering,50202,Jan 2025,163024,EMP1079,Sohan Rahman,30000,31,19,12,0,0,31
49,Execura,54,Engineering,50202,Jan 2025,132860,EMP1185,Lubna Sarker,100248,31,19,12,0,0,31
49,Execura,54,Engineering,50202,Jan 2025,111440,EMP1206,Shanta Ahmed,50473,31,19,12,0,0,31
49,Execura,54,Engineering,50202,Jan 2025,163026,EMP1081,Lubna Khan,30000,31,19,12,0,0,31
49,Execura,54,Engineering,50202,Jan 2025,162988,EMP1050,Tamim Khan,30000,31,19,12,0,0,31
49,Execura,54,Engineering,50202,Jan 2025,163028,EMP1083,Lubna Chowdhury,25000,31,19,12,0,0,31
49,Execura,54,Engineering,50202,Jan 2025,111447,EMP1211,Tamim Jahan,37051,31,19,12,0,0,31
49,Execura,54,Engineering,50202,Jan 2025,163029,EMP1084,Abir Ahmed,25000,31,19,12,0,0,31
49,Execura,54,Engineering,50202,Jan 2025,163027,EMP1082,Rafi Ahmed,40000,31,19,12,0,0,31
49,Execura,54,Engineering,50202,Jan 2025,163011,EMP1066,Tamim Khan,30000,31,19,12,0,0,31
49,Execura,80,,50202,Jan 2025,162918,EMP1005,Rafi Jahan,124215,31,19,12,0,0,31
49,Execura,70,,50202,Jan 2025,132818,EMP1164,Tamim Ahmed,124215,31,19,12,0,0,31
49,Execura,3,Admin,50202,Jan 2025,112172,EMP1139,Nadia Sarker,33281,31,19,12,2,0,31
49,Execura,3,Admin,50202,Jan 2025,163022,EMP1077,Nadia Hossain,85000,31,19,12,0,0,31
49,Execura,78,Finance,50202,Jan 2025,162932,EMP1016,Shanta Chowdhury,46183,31,19,12,0,0,31
49,Execura,3,Admin,50202,Jan 2025,152889,EMP1111,Nadia Jahan,66583,31,19,12,0,0,31
49,Execura,78,Finance,50202,Jan 2025,162929,EMP1013,Tamim Khan,51583,31,19,12,0,0,31
49,Execura,3,Admin,50202,Jan 2025,111487,EMP1228,Abir Jahan,29999,31,19,12,1,0,31
49,Execura,3,Admin,50202,Jan 2025,132838,EMP1175,Sadia Hossain,35000,31,19,12,0,0,31
49,Execura,3,Admin,50202,Jan 2025,122734,EMP1220,Rafi Hossain,23350,31,19,12,2,0,31
49,Execura,78,Finance,50202,Jan 2025,152870,EMP1105,Rafi Sarker,46600,31,19,12,1,0,31
49,Execura,3,Admin,50202,Jan 2025,122460,EMP1146,Tariq Khan,35950,31,19,12,0,0,31
49,Execura,55,Logistics,50202,Jan 2025,122762,EMP1233,Rafi Khan,45366,31,19,12,0,0,31
49,Execura,3,Admin,50202,Jan 2025,152904,EMP1115,Maliha Rahman,124215,31,19,12,0,0,31
49,Execura,3,Admin,50202,Jan 2025,122622,EMP1188,Nadia Khan,63821,31,19,12,0,0,31
49,Execura,3,Admin,50202,Jan 2025,122763,EMP1234,Sohan Ahmed,47090,31,19,12,2,0,31
49,Execura,55,Logistics,50202,Jan 2025,122711,EMP1210,Shanta Chowdhury,28644,31,19,12,1,0,31
49,Execura,78,Finance,50202,Jan 2025,162950,EMP1027,Nadia Khan,17156,31,19,12,1,0,31
49,Execura,68,Logistics,50202,Jan 2025,122358,EMP1129,Shanta Ahmed,53745,31,19,12,1,0,31
49,Execura,68,Logistics,50202,Jan 2025,122784,EMP1243,Abir Hossain,30000,31,19,12,0,0,31
49,Execura,57,Admin,50202,Jan 2025,162953,EMP1029,Tamim Rahman,33861,31,19,12,0,0,31
49,Execura,57,Admin,50202,Jan 2025,163015,EMP1070,Shanta Ahmed,30000,31,19,12,0,0,31
49,Execura,68,Logistics,50202,Jan 2025,122393,EMP1137,Sohan Chowdhury,45994,31,19,12,0,0,31
49,Execura,57,Admin,50202,Jan 2025,111442,EMP1208,Lubna Chowdhury,54935,31,19,12,0,0,31
49,Execura,68,Logistics,50202,Jan 2025,122596,EMP1174,Rafi Hossain,45061,31,19,12,0,0,31
49,Execura,68,Logistics,50202,Jan 2025,162968,EMP1037,Abir Miah,42500,31,19,12,0,0,31
49,Execura,57,Admin,50202,Jan 2025,111441,EMP1207,Sadia Hossain,63760,31,19,12,0,0,31
49,Execura,6,Admin,50202,Jan 2025,122348,EMP1128,Abir Khan,19662,31,19,12,0,0,31
49,Execura,6,Admin,50202,Jan 2025,132824,EMP1169,Abir Ahmed,31995,31,19,12,0,0,31
49,Execura,6,Admin,50202,Jan 2025,162985,EMP1047,Maliha Sarker,15400,31,19,12,0,0,31
49,Execura,6,Admin,50202,Jan 2025,111449,EMP1213,Rafi Hossain,34107,31,19,12,0,0,31
49,Execura,6,Admin,50202,Jan 2025,152887,EMP1109,Nadia Sarker,12570,31,19,12,0,0,31
49,Execura,60,Logistics,50202,Jan 2025,162919,EMP1006,Lubna Jahan,38000,31,19,12,0,0,31
49,Execura,6,Admin,50202,Jan 2025,112142,EMP1133,Shanta Khan,25323,31,19,12,0,0,31
49,Execura,60,Logistics,50202,Jan 2025,162934,EMP1017,Maliha Sarker,35000,31,19,12,0,0,31
49,Execura,6,Admin,50202,Jan 2025,162922,EMP1008,Tamim Sarker,24435,31,19,12,0,0,31
49,Execura,6,Admin,50202,Jan 2025,122296,EMP1122,Abir Ahmed,17659,31,19,12,0,0,31
49,Execura,6,Admin,50202,Jan 2025,112174,EMP1140,Shanta Ahmed,16450,31,19,12,0,0,31
49,Execura,6,Admin,50202,Jan 2025,122242,EMP1118,Abir Jahan,22952,31,19,12,0,0,31
49,Execura,7,Finance,50202,Jan 2025,162915,EMP1004,Nadia Rahman,17824,31,19,12,0,0,31
49,Execura,7,Finance,50202,Jan 2025,132808,EMP1160,Sohan Ahmed,19151,31,19,12,0,0,31
49,Execura,6,Admin,50202,Jan 2025,122277,EMP1121,Maliha Hossain,26717,31,19,12,0,0,31
49,Execura,6,Admin,50202,Jan 2025,122579,EMP1165,Maliha Jahan,24102,31,19,12,0,0,31
49,Execura,7,Finance,50202,Jan 2025,162986,EMP1048,Tariq Sarker,15000,31,19,12,0,0,31
30172,Reveira,3,Admin,50202,Jan 2025,132848,EMP1181,Shanta Khan,16994,31,18,12,0,0,30
30172,Reveira,3,Admin,50202,Jan 2025,163020,EMP1075,Tamim Hossain,14933,31,18,12,0,0,30
30172,Reveira,3,Admin,50202,Jan 2025,163021,EMP1076,Abir Jahan,14464,31,17,12,0,0,29
30172,Reveira,3,Admin,50202,Jan 2025,112196,EMP1142,Sadia Miah,34285,31,19,12,3,0,31
30172,Reveira,79,Procurement,50202,Jan 2025,163012,EMP1067,Maliha Jahan,25300,31,19,12,0,0,31
30172,Reveira,4,Site Ops,50202,Jan 2025,111516,EMP1240,Lubna Rahman,37992,31,19,12,1,0,31
30172,Reveira,5,Finance,50202,Jan 2025,111530,EMP1248,Rafi Miah,29698,31,19,12,2,0,31
30172,Reveira,55,Logistics,50202,Jan 2025,132810,EMP1162,Sadia Jahan,19987,31,19,12,3,0,31
30172,Reveira,5,Finance,50202,Jan 2025,122386,EMP1136,Lubna Hossain,23883,31,19,12,0,0,31
30172,Reveira,3,Admin,50202,Jan 2025,122518,EMP1151,Rafi Jahan,45119,31,19,12,0,0,31
30172,Reveira,77,Engineering,50202,Jan 2025,122737,EMP1222,Lubna Khan,27565,31,19,12,0,0,31
30172,Reveira,3,Admin,50202,Jan 2025,162972,EMP1040,Rafi Miah,16384,31,18,12,0,0,30
30172,Reveira,3,Admin,50202,Jan 2025,132847,EMP1180,Nadia Hossain,51125,31,19,12,2,0,31
30172,Reveira,4,Site Ops,50202,Jan 2025,132859,EMP1184,Nadia Chowdhury,31465,31,19,12,2,0,31
30172,Reveira,5,Finance,50202,Jan 2025,142862,EMP1132,Maliha Ahmed,17785,31,19,12,0,0,31
30172,Reveira,3,Admin,50202,Jan 2025,162989,EMP1051,Maliha Rahman,17900,31,19,12,0,0,31
30172,Reveira,3,Admin,50202,Jan 2025,163008,EMP1063,Tamim Rahman,11336,31,13,7,0,0,20
30172,Reveira,3,Admin,50202,Jan 2025,163009,EMP1064,Rafi Ahmed,17859,31,19,12,0,0,31
30172,Reveira,3,Admin,50202,Jan 2025,163013,EMP1068,Shanta Rahman,14800,31,19,12,0,0,31
30133,Surjomukhi,3,Admin,50202,Jan 2025,122438,EMP1143,Maliha Miah,62850,31,19,12,1,0,31
30133,Surjomukhi,4,Site Ops,50202,Jan 2025,111512,EMP1239,Shanta Jahan,37601,31,19,12,0,0,31
30133,Surjomukhi,3,Admin,50202,Jan 2025,162948,EMP1025,Lubna Chowdhury,24830,31,19,12,0,0,31
30133,Surjomukhi,5,Finance,50202,Jan 2025,111510,EMP1238,Lubna Chowdhury,28848,31,19,12,0,0,31
30133,Surjomukhi,3,Admin,50202,Jan 2025,122652,EMP1199,Rafi Rahman,20858,31,19,12,2,0,31
30133,Surjomukhi,3,Admin,50202,Jan 2025,122732,EMP1219,Maliha Jahan,18710,31,17,12,0,0,29
30133,Surjomukhi,3,Admin,50202,Jan 2025,162997,EMP1055,Sohan Miah,15716,31,18,12,0,0,30
30133,Surjomukhi,3,Admin,50202,Jan 2025,163010,EMP1065,Maliha Jahan,16953,31,19,12,0,0,31
30172,Reveira,3,Admin,50202,Jan 2025,163033,EMP1088,Maliha Miah,31936,31,7,4,0,0,11
30172,Reveira,3,Admin,50202,Jan 2025,162956,EMP1032,Abir Miah,35161,31,19,12,0,0,31
30172,Reveira,5,Finance,50202,Jan 2025,122469,EMP1148,Sadia Miah,24141,31,19,12,0,0,31
30172,Reveira,3,Admin,50202,Jan 2025,122768,EMP1235,Tariq Chowdhury,17085,31,17,12,0,0,29
30172,Reveira,3,Admin,50202,Jan 2025,132833,EMP1172,Sadia Jahan,16865,31,17,12,0,0,29
30172,Reveira,3,Admin,50202,Jan 2025,162944,EMP1022,Shanta Rahman,15193,31,17,12,0,0,29
30172,Reveira,3,Admin,50202,Jan 2025,163038,EMP1093,Shanta Sarker,5600,31,7,3,0,0,10
30172,Reveira,3,Admin,50202,Jan 2025,163037,EMP1092,Maliha Ahmed,5600,31,7,3,0,0,10
30172,Reveira,3,Admin,50202,Jan 2025,122503,EMP1150,Maliha Miah,48130,31,19,12,0,0,31
30133,Surjomukhi,3,Admin,50202,Jan 2025,132822,EMP1167,Sohan Chowdhury,34005,31,19,12,0,0,31
